timestamp,status,datetime,date
1.52054E+12,2,3/8/18 21:23,08-Mar-18
1.52054E+12,3,3/8/18 21:25,08-Mar-18
1.52054E+12,2,3/8/18 21:26,08-Mar-18
1.52054E+12,3,3/8/18 21:28,08-Mar-18
1.52054E+12,2,3/8/18 21:30,08-Mar-18
1.52054E+12,3,3/8/18 21:31,08-Mar-18
1.52054E+12,2,3/8/18 21:32,08-Mar-18
1.52055E+12,3,3/8/18 21:50,08-Mar-18
1.52055E+12,2,3/8/18 21:52,08-Mar-18
1.52055E+12,3,3/8/18 21:53,08-Mar-18
1.52055E+12,2,3/8/18 21:54,08-Mar-18
1.52055E+12,3,3/8/18 21:55,08-Mar-18
1.52055E+12,2,3/8/18 21:56,08-Mar-18
1.52055E+12,3,3/8/18 21:58,08-Mar-18
1.52055E+12,2,3/8/18 22:00,08-Mar-18
1.52055E+12,3,3/8/18 22:12,08-Mar-18
1.52055E+12,2,3/8/18 22:12,08-Mar-18
1.52055E+12,3,3/8/18 22:14,08-Mar-18
1.52055E+12,2,3/8/18 22:15,08-Mar-18
1.52055E+12,3,3/8/18 22:48,08-Mar-18
1.52055E+12,2,3/8/18 22:50,08-Mar-18
1.52055E+12,3,3/8/18 23:19,08-Mar-18
1.52055E+12,2,3/8/18 23:20,08-Mar-18
1.52055E+12,3,3/8/18 23:21,08-Mar-18
1.52055E+12,2,3/8/18 23:22,08-Mar-18
1.52055E+12,3,3/8/18 23:25,08-Mar-18
1.52055E+12,2,3/8/18 23:27,08-Mar-18
1.52055E+12,3,3/8/18 23:27,08-Mar-18
1.52055E+12,2,3/8/18 23:30,08-Mar-18
1.52055E+12,3,3/8/18 23:32,08-Mar-18
1.52055E+12,2,3/8/18 23:36,08-Mar-18
1.52056E+12,3,3/9/18 0:49,09-Mar-18
1.52056E+12,2,3/9/18 0:52,09-Mar-18
1.52056E+12,3,3/9/18 0:52,09-Mar-18
1.52056E+12,2,3/9/18 0:57,09-Mar-18
1.52056E+12,3,3/9/18 1:04,09-Mar-18
1.52056E+12,2,3/9/18 1:26,09-Mar-18
1.52056E+12,3,3/9/18 1:51,09-Mar-18
1.52056E+12,2,3/9/18 1:53,09-Mar-18
1.52057E+12,3,3/9/18 3:25,09-Mar-18
1.52057E+12,2,3/9/18 3:51,09-Mar-18
1.52057E+12,3,3/9/18 3:52,09-Mar-18
1.52057E+12,2,3/9/18 3:53,09-Mar-18
1.52057E+12,3,3/9/18 4:05,09-Mar-18
1.52057E+12,2,3/9/18 4:07,09-Mar-18
1.52057E+12,3,3/9/18 4:28,09-Mar-18
1.52057E+12,2,3/9/18 4:30,09-Mar-18
1.52057E+12,3,3/9/18 4:54,09-Mar-18
1.52057E+12,2,3/9/18 4:55,09-Mar-18
1.52057E+12,3,3/9/18 4:57,09-Mar-18
1.52057E+12,2,3/9/18 4:59,09-Mar-18
1.5206E+12,3,3/9/18 13:59,09-Mar-18
1.52061E+12,2,3/9/18 14:27,09-Mar-18
1.52061E+12,3,3/9/18 15:03,09-Mar-18
1.52061E+12,2,3/9/18 15:03,09-Mar-18
1.52061E+12,3,3/9/18 15:12,09-Mar-18
1.52061E+12,2,3/9/18 15:13,09-Mar-18
1.52061E+12,3,3/9/18 15:33,09-Mar-18
1.52061E+12,2,3/9/18 15:33,09-Mar-18
1.52061E+12,3,3/9/18 15:33,09-Mar-18
1.52061E+12,2,3/9/18 15:34,09-Mar-18
1.52061E+12,3,3/9/18 15:35,09-Mar-18
1.52061E+12,2,3/9/18 15:35,09-Mar-18
1.52061E+12,3,3/9/18 15:38,09-Mar-18
1.52061E+12,2,3/9/18 15:39,09-Mar-18
1.52061E+12,3,3/9/18 15:40,09-Mar-18
1.52061E+12,2,3/9/18 15:41,09-Mar-18
1.52061E+12,3,3/9/18 15:41,09-Mar-18
1.52061E+12,2,3/9/18 15:41,09-Mar-18
1.52061E+12,3,3/9/18 15:54,09-Mar-18
1.52061E+12,2,3/9/18 15:56,09-Mar-18
1.52061E+12,3,3/9/18 16:09,09-Mar-18
1.52061E+12,2,3/9/18 16:11,09-Mar-18
1.52061E+12,3,3/9/18 16:18,09-Mar-18
1.52061E+12,2,3/9/18 16:19,09-Mar-18
1.52061E+12,3,3/9/18 16:19,09-Mar-18
1.52061E+12,2,3/9/18 16:23,09-Mar-18
1.52061E+12,3,3/9/18 16:47,09-Mar-18
1.52061E+12,2,3/9/18 16:47,09-Mar-18
1.52061E+12,3,3/9/18 16:49,09-Mar-18
1.52061E+12,2,3/9/18 16:49,09-Mar-18
1.52061E+12,3,3/9/18 16:59,09-Mar-18
1.52061E+12,2,3/9/18 17:00,09-Mar-18
1.52061E+12,3,3/9/18 17:01,09-Mar-18
1.52061E+12,2,3/9/18 17:02,09-Mar-18
1.52062E+12,3,3/9/18 17:03,09-Mar-18
1.52062E+12,2,3/9/18 17:04,09-Mar-18
1.52062E+12,3,3/9/18 17:06,09-Mar-18
1.52062E+12,2,3/9/18 17:12,09-Mar-18
1.52062E+12,3,3/9/18 17:12,09-Mar-18
1.52062E+12,2,3/9/18 17:13,09-Mar-18
1.52062E+12,3,3/9/18 17:28,09-Mar-18
1.52062E+12,2,3/9/18 17:31,09-Mar-18
1.52062E+12,3,3/9/18 17:49,09-Mar-18
1.52062E+12,2,3/9/18 17:50,09-Mar-18
1.52062E+12,3,3/9/18 18:04,09-Mar-18
1.52062E+12,2,3/9/18 18:04,09-Mar-18
1.52062E+12,3,3/9/18 18:05,09-Mar-18
1.52062E+12,2,3/9/18 18:06,09-Mar-18
1.52062E+12,3,3/9/18 18:09,09-Mar-18
1.52062E+12,2,3/9/18 18:10,09-Mar-18
1.52062E+12,3,3/9/18 18:13,09-Mar-18
1.52062E+12,2,3/9/18 18:17,09-Mar-18
1.52062E+12,3,3/9/18 18:17,09-Mar-18
1.52062E+12,2,3/9/18 18:18,09-Mar-18
1.52062E+12,3,3/9/18 18:20,09-Mar-18
1.52062E+12,2,3/9/18 18:29,09-Mar-18
1.52062E+12,3,3/9/18 18:35,09-Mar-18
1.52062E+12,2,3/9/18 18:37,09-Mar-18
1.52062E+12,3,3/9/18 18:38,09-Mar-18
1.52062E+12,2,3/9/18 18:38,09-Mar-18
1.52062E+12,3,3/9/18 19:28,09-Mar-18
1.52062E+12,2,3/9/18 19:29,09-Mar-18
1.52063E+12,3,3/9/18 20:13,09-Mar-18
1.52063E+12,2,3/9/18 20:15,09-Mar-18
1.52063E+12,3,3/9/18 20:15,09-Mar-18
1.52063E+12,2,3/9/18 20:19,09-Mar-18
1.52063E+12,3,3/9/18 20:20,09-Mar-18
1.52063E+12,2,3/9/18 20:20,09-Mar-18
1.52063E+12,3,3/9/18 20:21,09-Mar-18
1.52063E+12,2,3/9/18 20:21,09-Mar-18
1.52063E+12,3,3/9/18 21:11,09-Mar-18
1.52063E+12,2,3/9/18 21:11,09-Mar-18
1.52063E+12,3,3/9/18 21:31,09-Mar-18
1.52063E+12,2,3/9/18 21:32,09-Mar-18
1.52064E+12,3,3/9/18 22:36,09-Mar-18
1.52064E+12,2,3/9/18 22:37,09-Mar-18
1.52064E+12,3,3/9/18 22:37,09-Mar-18
1.52064E+12,2,3/9/18 22:45,09-Mar-18
1.52064E+12,3,3/9/18 22:55,09-Mar-18
1.52064E+12,2,3/9/18 23:01,09-Mar-18
1.52064E+12,3,3/9/18 23:25,09-Mar-18
1.52064E+12,2,3/9/18 23:27,09-Mar-18
1.52064E+12,3,3/9/18 23:32,09-Mar-18
1.52064E+12,2,3/9/18 23:43,09-Mar-18
1.52064E+12,3,3/9/18 23:46,09-Mar-18
1.52064E+12,2,3/9/18 23:47,09-Mar-18
1.52064E+12,3,3/9/18 23:48,09-Mar-18
1.52064E+12,2,3/9/18 23:51,09-Mar-18
1.52064E+12,3,3/9/18 23:51,09-Mar-18
1.52064E+12,2,3/9/18 23:52,09-Mar-18
1.52064E+12,3,3/10/18 0:04,10-Mar-18
1.52064E+12,2,3/10/18 0:05,10-Mar-18
1.52064E+12,3,3/10/18 0:57,10-Mar-18
1.52064E+12,2,3/10/18 0:58,10-Mar-18
1.52064E+12,3,3/10/18 1:10,10-Mar-18
1.52064E+12,2,3/10/18 1:15,10-Mar-18
1.52064E+12,3,3/10/18 1:15,10-Mar-18
1.52065E+12,2,3/10/18 1:33,10-Mar-18
1.52065E+12,3,3/10/18 1:38,10-Mar-18
1.52065E+12,2,3/10/18 2:04,10-Mar-18
1.52065E+12,3,3/10/18 2:13,10-Mar-18
1.52065E+12,2,3/10/18 2:19,10-Mar-18
1.52065E+12,3,3/10/18 2:21,10-Mar-18
1.52065E+12,2,3/10/18 2:25,10-Mar-18
1.52065E+12,3,3/10/18 2:28,10-Mar-18
1.52065E+12,2,3/10/18 2:35,10-Mar-18
1.52065E+12,3,3/10/18 2:41,10-Mar-18
1.52065E+12,2,3/10/18 2:44,10-Mar-18
1.52065E+12,3,3/10/18 2:56,10-Mar-18
1.52065E+12,2,3/10/18 2:56,10-Mar-18
1.52065E+12,3,3/10/18 2:57,10-Mar-18
1.52065E+12,2,3/10/18 2:59,10-Mar-18
1.52065E+12,3,3/10/18 3:14,10-Mar-18
1.52065E+12,2,3/10/18 3:31,10-Mar-18
1.52066E+12,3,3/10/18 5:35,10-Mar-18
1.52066E+12,2,3/10/18 5:37,10-Mar-18
1.52066E+12,3,3/10/18 6:24,10-Mar-18
1.52066E+12,2,3/10/18 6:25,10-Mar-18
1.52069E+12,3,3/10/18 14:55,10-Mar-18
1.52069E+12,2,3/10/18 14:59,10-Mar-18
1.52069E+12,3,3/10/18 15:05,10-Mar-18
1.5207E+12,2,3/10/18 15:23,10-Mar-18
1.5207E+12,3,3/10/18 16:19,10-Mar-18
1.5207E+12,2,3/10/18 16:21,10-Mar-18
1.5207E+12,3,3/10/18 16:44,10-Mar-18
1.5207E+12,2,3/10/18 16:47,10-Mar-18
1.5207E+12,3,3/10/18 16:48,10-Mar-18
1.5207E+12,2,3/10/18 16:48,10-Mar-18
1.5207E+12,3,3/10/18 16:50,10-Mar-18
1.5207E+12,2,3/10/18 16:50,10-Mar-18
1.5207E+12,3,3/10/18 16:51,10-Mar-18
1.5207E+12,2,3/10/18 16:52,10-Mar-18
1.5207E+12,3,3/10/18 16:55,10-Mar-18
1.5207E+12,2,3/10/18 16:58,10-Mar-18
1.5207E+12,3,3/10/18 17:00,10-Mar-18
1.5207E+12,2,3/10/18 17:01,10-Mar-18
1.5207E+12,3,3/10/18 17:03,10-Mar-18
1.5207E+12,2,3/10/18 17:04,10-Mar-18
1.5207E+12,3,3/10/18 17:44,10-Mar-18
1.5207E+12,2,3/10/18 17:45,10-Mar-18
1.5207E+12,3,3/10/18 17:50,10-Mar-18
1.5207E+12,2,3/10/18 17:54,10-Mar-18
1.5207E+12,3,3/10/18 18:03,10-Mar-18
1.52071E+12,2,3/10/18 18:11,10-Mar-18
1.52071E+12,3,3/10/18 18:14,10-Mar-18
1.52071E+12,2,3/10/18 18:16,10-Mar-18
1.52071E+12,2,3/10/18 18:39,10-Mar-18
1.52071E+12,2,3/10/18 18:39,10-Mar-18
1.52071E+12,3,3/10/18 18:42,10-Mar-18
1.52071E+12,2,3/10/18 18:43,10-Mar-18
1.52071E+12,3,3/10/18 19:44,10-Mar-18
1.52071E+12,2,3/10/18 19:46,10-Mar-18
1.52071E+12,3,3/10/18 20:48,10-Mar-18
1.52071E+12,2,3/10/18 20:48,10-Mar-18
1.52072E+12,3,3/10/18 22:22,10-Mar-18
1.52072E+12,2,3/10/18 22:24,10-Mar-18
1.52072E+12,3,3/10/18 23:18,10-Mar-18
1.52072E+12,2,3/10/18 23:18,10-Mar-18
1.52072E+12,3,3/10/18 23:19,10-Mar-18
1.52072E+12,2,3/10/18 23:22,10-Mar-18
1.52072E+12,3,3/10/18 23:25,10-Mar-18
1.52072E+12,2,3/10/18 23:30,10-Mar-18
1.52073E+12,3,3/10/18 23:39,10-Mar-18
1.52073E+12,2,3/10/18 23:43,10-Mar-18
1.52073E+12,3,3/10/18 23:45,10-Mar-18
1.52073E+12,2,3/10/18 23:48,10-Mar-18
1.52073E+12,3,3/11/18 0:07,11-Mar-18
1.52073E+12,2,3/11/18 0:12,11-Mar-18
1.52073E+12,3,3/11/18 0:12,11-Mar-18
1.52073E+12,2,3/11/18 0:23,11-Mar-18
1.52073E+12,3,3/11/18 0:31,11-Mar-18
1.52073E+12,2,3/11/18 0:35,11-Mar-18
1.52073E+12,3,3/11/18 0:35,11-Mar-18
1.52073E+12,2,3/11/18 0:47,11-Mar-18
1.52073E+12,3,3/11/18 0:57,11-Mar-18
1.52073E+12,2,3/11/18 0:58,11-Mar-18
1.52073E+12,3,3/11/18 0:59,11-Mar-18
1.52073E+12,2,3/11/18 1:00,11-Mar-18
1.52074E+12,3,3/11/18 4:23,11-Mar-18
1.52074E+12,2,3/11/18 4:28,11-Mar-18
1.52074E+12,3,3/11/18 4:51,11-Mar-18
1.52074E+12,2,3/11/18 4:59,11-Mar-18
1.52075E+12,3,3/11/18 5:17,11-Mar-18
1.52075E+12,2,3/11/18 5:25,11-Mar-18
1.52075E+12,3,3/11/18 5:26,11-Mar-18
1.52075E+12,2,3/11/18 5:28,11-Mar-18
1.52075E+12,3,3/11/18 6:17,11-Mar-18
1.52075E+12,2,3/11/18 6:18,11-Mar-18
1.52075E+12,3,3/11/18 6:28,11-Mar-18
1.52075E+12,2,3/11/18 7:05,11-Mar-18
1.52078E+12,3,3/11/18 15:18,11-Mar-18
1.52078E+12,2,3/11/18 15:18,11-Mar-18
1.52078E+12,3,3/11/18 15:19,11-Mar-18
1.52078E+12,2,3/11/18 15:20,11-Mar-18
1.52078E+12,3,3/11/18 15:21,11-Mar-18
1.52078E+12,2,3/11/18 15:26,11-Mar-18
1.52078E+12,3,3/11/18 15:55,11-Mar-18
1.52078E+12,2,3/11/18 15:58,11-Mar-18
1.52078E+12,3,3/11/18 16:16,11-Mar-18
1.52079E+12,2,3/11/18 16:40,11-Mar-18
1.52079E+12,3,3/11/18 16:49,11-Mar-18
1.52079E+12,2,3/11/18 16:53,11-Mar-18
1.52079E+12,3,3/11/18 16:53,11-Mar-18
1.52079E+12,2,3/11/18 16:53,11-Mar-18
1.52079E+12,3,3/11/18 16:55,11-Mar-18
1.52079E+12,2,3/11/18 16:55,11-Mar-18
1.52079E+12,3,3/11/18 17:00,11-Mar-18
1.52079E+12,2,3/11/18 17:01,11-Mar-18
1.52079E+12,3,3/11/18 17:05,11-Mar-18
1.52079E+12,2,3/11/18 17:07,11-Mar-18
1.52079E+12,3,3/11/18 17:08,11-Mar-18
1.52079E+12,2,3/11/18 17:08,11-Mar-18
1.52079E+12,3,3/11/18 17:14,11-Mar-18
1.52079E+12,2,3/11/18 17:15,11-Mar-18
1.52079E+12,3,3/11/18 17:15,11-Mar-18
1.52079E+12,2,3/11/18 17:15,11-Mar-18
1.52079E+12,3,3/11/18 17:22,11-Mar-18
1.52079E+12,2,3/11/18 17:22,11-Mar-18
1.52079E+12,3,3/11/18 17:56,11-Mar-18
1.52079E+12,2,3/11/18 17:56,11-Mar-18
1.52079E+12,3,3/11/18 17:57,11-Mar-18
1.52079E+12,2,3/11/18 17:58,11-Mar-18
1.52079E+12,2,3/11/18 17:58,11-Mar-18
1.52079E+12,2,3/11/18 17:58,11-Mar-18
1.52079E+12,3,3/11/18 18:05,11-Mar-18
1.52079E+12,2,3/11/18 18:06,11-Mar-18
1.52079E+12,3,3/11/18 18:06,11-Mar-18
1.52079E+12,2,3/11/18 18:07,11-Mar-18
1.52079E+12,3,3/11/18 18:19,11-Mar-18
1.52079E+12,2,3/11/18 18:19,11-Mar-18
1.52079E+12,3,3/11/18 18:24,11-Mar-18
1.52079E+12,2,3/11/18 18:34,11-Mar-18
1.52079E+12,3,3/11/18 18:57,11-Mar-18
1.52079E+12,2,3/11/18 18:59,11-Mar-18
1.52079E+12,3,3/11/18 18:59,11-Mar-18
1.52079E+12,2,3/11/18 19:02,11-Mar-18
1.5208E+12,3,3/11/18 19:16,11-Mar-18
1.5208E+12,2,3/11/18 19:23,11-Mar-18
1.5208E+12,3,3/11/18 20:37,11-Mar-18
1.5208E+12,2,3/11/18 20:39,11-Mar-18
1.5208E+12,3,3/11/18 21:26,11-Mar-18
1.5208E+12,2,3/11/18 21:27,11-Mar-18
1.5208E+12,3,3/11/18 21:28,11-Mar-18
1.5208E+12,2,3/11/18 21:29,11-Mar-18
1.5208E+12,3,3/11/18 21:29,11-Mar-18
1.5208E+12,2,3/11/18 21:29,11-Mar-18
1.5208E+12,3,3/11/18 21:31,11-Mar-18
1.5208E+12,2,3/11/18 21:33,11-Mar-18
1.5208E+12,3,3/11/18 21:44,11-Mar-18
1.5208E+12,2,3/11/18 21:46,11-Mar-18
1.52081E+12,3,3/11/18 22:27,11-Mar-18
1.52081E+12,2,3/11/18 22:27,11-Mar-18
1.52081E+12,3,3/11/18 22:27,11-Mar-18
1.52081E+12,2,3/11/18 22:29,11-Mar-18
1.52081E+12,3,3/11/18 22:31,11-Mar-18
1.52081E+12,2,3/11/18 22:32,11-Mar-18
1.52081E+12,3,3/11/18 22:32,11-Mar-18
1.52081E+12,2,3/11/18 22:32,11-Mar-18
1.52081E+12,3,3/11/18 22:33,11-Mar-18
1.52081E+12,2,3/11/18 22:33,11-Mar-18
1.52081E+12,2,3/11/18 23:47,11-Mar-18
1.52081E+12,3,3/12/18 0:10,12-Mar-18
1.52081E+12,2,3/12/18 0:12,12-Mar-18
1.52081E+12,2,3/12/18 0:12,12-Mar-18
1.52081E+12,3,3/12/18 0:16,12-Mar-18
1.52081E+12,2,3/12/18 0:17,12-Mar-18
1.52081E+12,3,3/12/18 0:18,12-Mar-18
1.52081E+12,2,3/12/18 0:18,12-Mar-18
1.52081E+12,3,3/12/18 0:24,12-Mar-18
1.52081E+12,2,3/12/18 0:24,12-Mar-18
1.52082E+12,3,3/12/18 0:41,12-Mar-18
1.52082E+12,2,3/12/18 0:42,12-Mar-18
1.52082E+12,3,3/12/18 0:48,12-Mar-18
1.52082E+12,2,3/12/18 0:50,12-Mar-18
1.52082E+12,3,3/12/18 1:05,12-Mar-18
1.52082E+12,2,3/12/18 1:08,12-Mar-18
1.52082E+12,3,3/12/18 1:21,12-Mar-18
1.52082E+12,2,3/12/18 1:25,12-Mar-18
1.52082E+12,3,3/12/18 1:26,12-Mar-18
1.52082E+12,2,3/12/18 1:27,12-Mar-18
1.52082E+12,3,3/12/18 1:27,12-Mar-18
1.52082E+12,2,3/12/18 1:32,12-Mar-18
1.52082E+12,3,3/12/18 1:33,12-Mar-18
1.52082E+12,2,3/12/18 1:35,12-Mar-18
1.52082E+12,3,3/12/18 1:39,12-Mar-18
1.52082E+12,2,3/12/18 1:40,12-Mar-18
1.52082E+12,3,3/12/18 1:40,12-Mar-18
1.52082E+12,2,3/12/18 1:43,12-Mar-18
1.52082E+12,3,3/12/18 2:01,12-Mar-18
1.52082E+12,2,3/12/18 2:01,12-Mar-18
1.52082E+12,3,3/12/18 2:03,12-Mar-18
1.52082E+12,2,3/12/18 2:10,12-Mar-18
1.52082E+12,3,3/12/18 2:12,12-Mar-18
1.52082E+12,2,3/12/18 2:14,12-Mar-18
1.52084E+12,2,3/12/18 6:53,12-Mar-18
1.52084E+12,2,3/12/18 6:53,12-Mar-18
1.52084E+12,3,3/12/18 6:53,12-Mar-18
1.52084E+12,2,3/12/18 7:10,12-Mar-18
1.52084E+12,3,3/12/18 7:57,12-Mar-18
1.52084E+12,2,3/12/18 8:03,12-Mar-18
1.52084E+12,3,3/12/18 8:04,12-Mar-18
1.52086E+12,2,3/12/18 13:54,12-Mar-18
1.52087E+12,3,3/12/18 14:43,12-Mar-18
1.52087E+12,2,3/12/18 14:56,12-Mar-18
1.52087E+12,3,3/12/18 15:27,12-Mar-18
1.52087E+12,2,3/12/18 15:30,12-Mar-18
1.52087E+12,3,3/12/18 15:37,12-Mar-18
1.52087E+12,2,3/12/18 15:38,12-Mar-18
1.52087E+12,3,3/12/18 15:49,12-Mar-18
1.52087E+12,2,3/12/18 16:03,12-Mar-18
1.52087E+12,3,3/12/18 16:14,12-Mar-18
1.52087E+12,2,3/12/18 16:17,12-Mar-18
1.52087E+12,3,3/12/18 16:18,12-Mar-18
1.52087E+12,2,3/12/18 16:19,12-Mar-18
1.52087E+12,3,3/12/18 16:19,12-Mar-18
1.52087E+12,2,3/12/18 16:20,12-Mar-18
1.52087E+12,3,3/12/18 16:21,12-Mar-18
1.52087E+12,2,3/12/18 16:21,12-Mar-18
1.52087E+12,3,3/12/18 16:25,12-Mar-18
1.52087E+12,2,3/12/18 16:26,12-Mar-18
1.52087E+12,3,3/12/18 16:27,12-Mar-18
1.52087E+12,2,3/12/18 16:28,12-Mar-18
1.52087E+12,3,3/12/18 16:33,12-Mar-18
1.52087E+12,2,3/12/18 16:35,12-Mar-18
1.52087E+12,3,3/12/18 16:37,12-Mar-18
1.52087E+12,2,3/12/18 16:39,12-Mar-18
1.52087E+12,3,3/12/18 16:42,12-Mar-18
1.52087E+12,2,3/12/18 16:42,12-Mar-18
1.52087E+12,3,3/12/18 16:43,12-Mar-18
1.52087E+12,2,3/12/18 16:43,12-Mar-18
1.52087E+12,3,3/12/18 16:44,12-Mar-18
1.52087E+12,2,3/12/18 16:52,12-Mar-18
1.52087E+12,3,3/12/18 16:52,12-Mar-18
1.52087E+12,2,3/12/18 17:14,12-Mar-18
1.52087E+12,3,3/12/18 17:14,12-Mar-18
1.52088E+12,2,3/12/18 17:16,12-Mar-18
1.52088E+12,3,3/12/18 17:17,12-Mar-18
1.52088E+12,2,3/12/18 17:19,12-Mar-18
1.52088E+12,3,3/12/18 17:21,12-Mar-18
1.52088E+12,2,3/12/18 17:21,12-Mar-18
1.52088E+12,3,3/12/18 17:22,12-Mar-18
1.52088E+12,2,3/12/18 17:28,12-Mar-18
1.52088E+12,3,3/12/18 17:28,12-Mar-18
1.52088E+12,2,3/12/18 17:33,12-Mar-18
1.52088E+12,3,3/12/18 17:48,12-Mar-18
1.52088E+12,2,3/12/18 17:50,12-Mar-18
1.52088E+12,3,3/12/18 18:15,12-Mar-18
1.52088E+12,2,3/12/18 18:21,12-Mar-18
1.52088E+12,3,3/12/18 18:27,12-Mar-18
1.52088E+12,2,3/12/18 18:31,12-Mar-18
1.52088E+12,3,3/12/18 18:31,12-Mar-18
1.52088E+12,2,3/12/18 18:32,12-Mar-18
1.52088E+12,3,3/12/18 18:33,12-Mar-18
1.52088E+12,2,3/12/18 18:33,12-Mar-18
1.52088E+12,3,3/12/18 18:36,12-Mar-18
1.52088E+12,2,3/12/18 18:36,12-Mar-18
1.52088E+12,3,3/12/18 18:38,12-Mar-18
1.52088E+12,2,3/12/18 18:38,12-Mar-18
1.52088E+12,3,3/12/18 18:39,12-Mar-18
1.52088E+12,2,3/12/18 18:39,12-Mar-18
1.52088E+12,3,3/12/18 18:41,12-Mar-18
1.52088E+12,2,3/12/18 18:41,12-Mar-18
1.52088E+12,3,3/12/18 18:42,12-Mar-18
1.52088E+12,2,3/12/18 18:43,12-Mar-18
1.52088E+12,3,3/12/18 18:43,12-Mar-18
1.5209E+12,2,3/12/18 23:39,12-Mar-18
1.5209E+12,3,3/12/18 23:43,12-Mar-18
1.5209E+12,2,3/12/18 23:44,12-Mar-18
1.5209E+12,3,3/12/18 23:54,12-Mar-18
1.5209E+12,2,3/12/18 23:56,12-Mar-18
1.5209E+12,3,3/13/18 0:50,13-Mar-18
1.5209E+12,2,3/13/18 0:52,13-Mar-18
1.5209E+12,3,3/13/18 0:53,13-Mar-18
1.5209E+12,2,3/13/18 0:53,13-Mar-18
1.5209E+12,3,3/13/18 0:53,13-Mar-18
1.5209E+12,2,3/13/18 0:56,13-Mar-18
1.5209E+12,3,3/13/18 1:21,13-Mar-18
1.5209E+12,2,3/13/18 1:27,13-Mar-18
1.5209E+12,3,3/13/18 1:29,13-Mar-18
1.5209E+12,2,3/13/18 1:33,13-Mar-18
1.5209E+12,3,3/13/18 1:33,13-Mar-18
1.52091E+12,2,3/13/18 1:52,13-Mar-18
1.52091E+12,3,3/13/18 2:01,13-Mar-18
1.52091E+12,2,3/13/18 2:35,13-Mar-18
1.52092E+12,3,3/13/18 4:36,13-Mar-18
1.52092E+12,2,3/13/18 4:40,13-Mar-18
1.52092E+12,3,3/13/18 4:41,13-Mar-18
1.52092E+12,2,3/13/18 5:04,13-Mar-18
1.52092E+12,3,3/13/18 5:05,13-Mar-18
1.52092E+12,2,3/13/18 5:05,13-Mar-18
1.52092E+12,3,3/13/18 5:31,13-Mar-18
1.52092E+12,2,3/13/18 5:35,13-Mar-18
1.52095E+12,3,3/13/18 13:31,13-Mar-18
1.52095E+12,2,3/13/18 13:37,13-Mar-18
1.52095E+12,3,3/13/18 13:39,13-Mar-18
1.52095E+12,2,3/13/18 13:46,13-Mar-18
1.52095E+12,3,3/13/18 14:06,13-Mar-18
1.52095E+12,2,3/13/18 14:07,13-Mar-18
1.52095E+12,3,3/13/18 14:11,13-Mar-18
1.52095E+12,2,3/13/18 14:14,13-Mar-18
1.52095E+12,3,3/13/18 14:15,13-Mar-18
1.52095E+12,2,3/13/18 14:16,13-Mar-18
1.52095E+12,3,3/13/18 14:20,13-Mar-18
1.52095E+12,2,3/13/18 14:22,13-Mar-18
1.52095E+12,3,3/13/18 14:26,13-Mar-18
1.52095E+12,2,3/13/18 14:27,13-Mar-18
1.52095E+12,3,3/13/18 14:30,13-Mar-18
1.52095E+12,2,3/13/18 14:31,13-Mar-18
1.52095E+12,3,3/13/18 14:31,13-Mar-18
1.52095E+12,2,3/13/18 14:34,13-Mar-18
1.52095E+12,3,3/13/18 15:16,13-Mar-18
1.52095E+12,2,3/13/18 15:22,13-Mar-18
1.52095E+12,3,3/13/18 15:26,13-Mar-18
1.52096E+12,2,3/13/18 15:30,13-Mar-18
1.52096E+12,3,3/13/18 15:30,13-Mar-18
1.52096E+12,2,3/13/18 15:30,13-Mar-18
1.52096E+12,3,3/13/18 15:34,13-Mar-18
1.52096E+12,2,3/13/18 15:34,13-Mar-18
1.52096E+12,3,3/13/18 15:35,13-Mar-18
1.52096E+12,2,3/13/18 15:36,13-Mar-18
1.52096E+12,3,3/13/18 15:49,13-Mar-18
1.52096E+12,2,3/13/18 15:56,13-Mar-18
1.52096E+12,3,3/13/18 16:16,13-Mar-18
1.52096E+12,2,3/13/18 16:24,13-Mar-18
1.52096E+12,3,3/13/18 16:36,13-Mar-18
1.52096E+12,2,3/13/18 16:37,13-Mar-18
1.52096E+12,3,3/13/18 16:45,13-Mar-18
1.52096E+12,2,3/13/18 16:54,13-Mar-18
1.52096E+12,3,3/13/18 16:55,13-Mar-18
1.52096E+12,2,3/13/18 16:57,13-Mar-18
1.52096E+12,3,3/13/18 17:25,13-Mar-18
1.52096E+12,3,3/13/18 17:25,13-Mar-18
1.52096E+12,2,3/13/18 17:28,13-Mar-18
1.52096E+12,3,3/13/18 17:43,13-Mar-18
1.52096E+12,2,3/13/18 17:44,13-Mar-18
1.52096E+12,3,3/13/18 17:49,13-Mar-18
1.52096E+12,3,3/13/18 18:03,13-Mar-18
1.52096E+12,3,3/13/18 18:03,13-Mar-18
1.52096E+12,2,3/13/18 18:04,13-Mar-18
1.52096E+12,3,3/13/18 18:04,13-Mar-18
1.52096E+12,2,3/13/18 18:07,13-Mar-18
1.52096E+12,3,3/13/18 18:09,13-Mar-18
1.52097E+12,2,3/13/18 18:34,13-Mar-18
1.52097E+12,3,3/13/18 18:46,13-Mar-18
1.52097E+12,2,3/13/18 19:00,13-Mar-18
1.52097E+12,3,3/13/18 19:03,13-Mar-18
1.52097E+12,2,3/13/18 19:05,13-Mar-18
1.52097E+12,3,3/13/18 19:10,13-Mar-18
